Air temperature [K];Process temperature [K];Rotational speed [rpm];Torque [Nm];Tool wear [min];Temperature_difference;Power;Mechanical_stress;Type_L;Type_M;ID;Failure_Prediction;Failure_Probability;SHAP_Rotational_speed;SHAP_Power;SHAP_Tool_wear;SHAP_Temperature_difference;Key_factor;Risk_level;Maintenance_Recommendation;Suggested_Action
297;308;1441;46;116;11;67438;5428;0;1;1906;0;0,013826759103435615;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;1661;34;109;10;56806;3727;0;0;1907;0;0,010594284796002575;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1654;31;171;11;51935;5369;0;0;1908;0;0,009309169679403562;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
304;313;1469;40;154;9;58760;6160;1;0;1909;0;0,014873737149587202;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1615;29;235;8;46835;6815;1;0;1910;0;0,3027537598201785;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
297;308;1319;50;141;11;67137;7176;1;0;1911;0;0,04348712918366154;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1398;50;188;9;70039;9418;0;1;1912;0;0,09676514601524702;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1558;39;179;9;60917;6998;0;1;1913;0;0,01744764085950203;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1454;51;2;9;75171;103;1;0;1914;0;0,020004787190937078;0,11201586996787766;1,855819427667819;1,4399594184680318;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1420;47;167;10;67308;7915;0;1;1915;0;0,019760582973125485;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
304;313;1725;28;177;9;48817;5009;0;1;1916;0;0,015882476814376854;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1533;38;134;9;59020;5159;1;0;1917;0;0,01262828681500615;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1406;50;187;9;71003;9443;1;0;1918;0;0,09846501459916705;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1729;26;73;9;45991;1941;1;0;1919;0;0,016597257739366114;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;2007;19;2;8;39537;39;0;0;1920;0;0,021784688980338505;0,11201586996787766;1,8769027036943176;1,4753588228529009;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1506;43;222;9;65360;9634;1;0;1921;1;0,58596011121448;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
302;312;1657;29;37;9;48550;1084;0;0;1922;0;0,009471237652163383;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1511;36;157;9;54547;5667;1;0;1923;0;0,012356280224172308;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1421;44;17;9;63376;758;1;0;1924;0;0,015502543536355579;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1389;54;109;9;75144;5896;1;0;1925;0;0,060869469502536994;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1417;40;121;10;57530;4912;1;0;1926;0;0,013214822947328578;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1454;44;217;9;64121;9569;0;0;1927;1;0,5195624593831569;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
296;307;1504;45;58;10;68883;2656;1;0;1928;0;0,011876200879071938;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1380;48;131;9;66792;6340;1;0;1929;0;0,10930177373694418;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;306;1917;21;127;10;40257;2667;1;0;1930;0;0,016875059688387546;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1495;51;175;10;76544;8960;1;0;1931;0;0,01633032977167174;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1301;39;5;11;51519;198;0;1;1932;0;0,0220201400578744;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;307;1609;30;64;9;48752;1939;0;1;1933;0;0,012983667871729462;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1550;47;18;10;74090;860;0;1;1934;0;0,011426931582993374;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;308;1555;36;104;9;56913;3806;1;0;1935;0;0,014189256900801889;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1430;57;43;10;81510;2451;1;0;1936;0;0,04203879190771996;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1724;33;171;8;56892;5643;0;1;1937;0;0,026045336316669655;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1511;43;65;8;65577;2821;1;0;1938;0;0,04394689053500179;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1465;48;60;8;71345;2922;1;0;1939;0;0,11571295057420254;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1692;31;167;10;53974;5327;0;1;1940;0;0,01071714488289558;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1418;43;129;9;62250;5663;1;0;1941;0;0,0341715059348347;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;310;1484;44;80;11;66631;3592;0;1;1942;0;0,014163036171283915;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;2015;20;161;11;40501;3236;1;0;1943;0;0,02542471234259548;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1800;26;135;9;46800;3510;1;0;1944;0;0,013653517101878931;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1631;32;38;9;52844;1231;1;0;1945;0;0,01097285139598896;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1435;45;181;9;65149;8217;1;0;1946;0;0,045002070568119;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1620;31;141;8;50220;4371;1;0;1947;0;0,045952419565965685;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1453;47;101;10;69308;4817;0;1;1948;0;0,011941817520908313;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;309;1284;68;111;8;87568;7570;0;1;1949;1;0,982470552009447;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
302;310;1463;42;139;8;61738;5865;0;1;1950;0;0,04261680706628671;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;309;1547;33;68;11;51205;2250;1;0;1951;0;0,012187613872677696;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1513;40;25;11;61276;1012;1;0;1952;0;0,009811708917617033;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1642;28;92;9;47289;2649;0;1;1953;0;0,017819809073812875;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;311;1418;41;208;9;59414;8715;1;0;1954;1;0,5398340933094907;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
300;311;1331;49;143;11;66283;7121;1;0;1955;0;0,04336069498593478;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;2119;18;159;10;38777;2909;0;1;1956;0;0,02298234760095442;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1505;37;79;9;57039;2994;1;0;1957;0;0,015510798720907992;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;1547;37;25;11;57703;932;1;0;1958;0;0,008868210667185997;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1639;33;191;10;54578;6360;0;1;1959;0;0,03540503350526126;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;313;1381;52;140;9;72364;7336;0;0;1960;0;0,09348497435127376;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
304;313;1586;34;139;9;54875;4809;0;0;1961;0;0,013260414541385998;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;311;1563;35;190;8;55642;6764;0;1;1962;0;0,023949295024957476;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;311;1341;47;210;8;63027;9870;0;1;1963;1;0,9711575523436746;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
297;308;1489;43;151;10;64027;6493;0;0;1964;0;0,009414858962041424;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1412;45;147;9;64104;6673;1;0;1965;0;0,021214079666216766;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1457;51;89;9;75618;4619;1;0;1966;0;0,02187878010929083;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1504;41;165;9;62867;6896;1;0;1967;0;0,012253718605079176;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1616;29;47;9;47833;1391;1;0;1968;0;0,026026756371862483;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;309;1388;45;123;9;63154;5596;1;0;1969;0;0,03522416461316607;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1761;24;174;9;42792;4228;1;0;1970;0;0,03323133274831324;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;2008;17;3;10;35140;52;0;1;1971;0;0,052487561869663864;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;309;1441;42;148;9;61818;6349;1;0;1972;0;0,01568151105288107;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1440;53;90;9;77472;4842;1;0;1973;0;0,06360475278471828;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1392;50;84;8;69600;4200;1;0;1974;1;0,638686109962396;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
298;309;1531;30;212;10;47154;6529;0;0;1975;1;0,5537998547195035;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
297;308;1530;37;157;11;57833;5934;1;0;1976;0;0,011050379549690003;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;308;1569;33;93;11;53189;3152;0;0;1977;0;0,008264045575465428;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;309;1553;42;60;12;65847;2544;0;1;1978;0;0,00841951028797594;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;308;1413;42;86;9;59487;3620;1;0;1979;0;0,018684661142988713;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1543;35;164;8;55239;5871;1;0;1980;0;0,05023793976292208;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
301;310;1296;54;69;9;71150;3788;1;0;1981;0;0,13934072480589474;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
302;310;1352;55;59;8;75036;3274;0;1;1982;1;0,9402508004059222;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Alto;Intervención inmediata;Acción crítica inmediata sobre Potencia
298;308;1486;44;196;10;65681;8663;0;1;1983;0;0,028549417861820803;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1469;43;88;10;63167;3784;1;0;1984;0;0,010469813262662568;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1405;47;58;11;67299;2778;1;0;1985;0;0,02333290440862269;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
303;312;1488;41;175;8;61454;7227;0;1;1986;0;0,009966882991735364;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1470;51;180;9;75411;9234;1;0;1987;0;0,0458804458750669;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
304;313;1802;25;170;9;45770;4318;1;0;1988;0;0,015704028367784142;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;310;1556;37;122;9;58661;4599;1;0;1989;0;0,017263016358976424;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
296;307;1332;51;121;10;68065;6183;0;1;1990;0;0,044884130676490615;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1400;45;29;10;63140;1307;1;0;1991;0;0,019391291940665783;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;308;1461;47;206;10;69981;9867;1;0;1992;0;0,3312736553139094;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Medio;Mantenimiento preventivo programado;Revisar Potencia
298;309;1499;40;154;10;60409;6206;0;1;1993;0;0,009839985374265286;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
299;308;1304;60;8;9;79022;484;0;1;1994;0;0,12466056197101655;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
297;307;1663;28;7;9;47728;200;0;0;1995;0;0,012983667871729462;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
300;311;1498;40;73;10;60219;2934;1;0;1996;0;0,008355780242161909;0,11201586996787766;1,840596765542278;1,243013174148468;0,14831111679057707;Potencia;Bajo;Operación normal;Monitoreo rutinario
298;307;1446;42;121;9;61888;5178;0;1;1997;0;0,010418782968687458;0,11201586996787766;1,8616800415687769;1,2784125785333371;0,2771821225072303;Potencia;Bajo;Operación normal;Monitoreo rutinario
